Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
10,0.15280258655548096,0.014154940843582153,785.9048747659176,698.8268082865169,0.004664301872253418,785.0332835908241,682.0009655898876,0.03758177161216736,781.3732590121724,682.5299918071162,0.010112106800079346,543.2061973314607,1638.2471617509364,0.13580909371376038,333.4429863061798,1091.5526977996255,0.19777658581733704,679.2766853932585,939.5561944054307,0.25073298811912537,1013.0680887172284,1514.6270774812735,0.024898529052734375,601.3311973314607,1012.3837634597379,0.005189567804336548,877.8543422284645,1890.015069054307,0.6240971684455872,532.136952832397,1200.8716643258426,0.6542837619781494,532.3818615402622,1233.5505910580525,0.01661098003387451,1175.0577890917602,1898.5715121722847,0.05149313807487488,408.0574087078652,1615.6137347846443,0.3672279715538025,743.4557145365168,566.5742041198502,0.16303905844688416,771.3274666432585,582.6198940777153,0.00842273235321045,419.30031308520597,1909.0524051966293,0.031549274921417236,536.791096090824,1164.2762464887642
11,0.15563969401752248,0.008338123559951782,778.0585791198503,704.3604430009364,0.003390103578567505,781.2514630149813,685.4892322097379,0.030975133180618286,777.5363559222847,686.7007549157304,0.006575644016265869,774.4733877574906,700.588205173221,0.1470944583415985,778.3004154962548,695.2311563670412,0.1352728307247162,684.0813728932585,934.6201281601124,0.27681419253349304,1005.0844159644196,1484.378511235955,0.015729516744613647,609.1539384363296,1022.0202042368915,0.005697071552276611,296.9632929541199,1936.0007022471912,0.6631251573562622,526.0668305243446,1211.146637991573,0.6552597880363464,528.5998946629214,1234.3447155898878,0.018162071704864502,821.6761762640449,1880.4383192883895,0.08180290460586548,697.1687734082398,1938.626814138577,0.3170998692512512,748.6951369382023,554.8631349485019,0.2570419907569885,774.965472846442,601.7509729049626,0.0072431862354278564,735.256027621723,771.1824818586142,0.016252756118774414,536.8041169241574,1161.9027241338952
12,0.14830769861445708,0.018128275871276855,783.1582835908241,701.6301644428839,0.008141517639160156,783.4887786750937,682.1643843632959,0.05024915933609009,779.697741104869,681.8620523174158,0.008754163980484009,775.5009363295881,703.6886265215356,0.1336216926574707,777.7971383426966,697.5258222144195,0.19855907559394836,687.4972202715355,984.348519428839,0.3485400676727295,1014.7125175561798,1513.481097846442,0.03357359766960144,623.48907127809,1010.6372893258427,0.006284594535827637,732.648130266854,938.5762669709738,0.5549655556678772,524.8644516619851,1215.4402943586142,0.5960801839828491,523.8635299625469,1220.0702978698503,0.020613670349121094,375.97663565074913,1657.6511294475656,0.08518615365028381,407.9363442181648,1624.7346090823971,0.2905054986476898,747.0291286282772,553.4671260533709,0.1431019902229309,778.1786926498128,598.2282522823034,0.0103626549243927,745.5949350421349,770.562968164794,0.014563024044036865,367.0295675327716,1920.1569815074906
13,0.13848419575130239,0.009217172861099243,783.0147618211611,702.1596295646068,0.0060415565967559814,792.4419183052435,689.9994879447565,0.032162636518478394,778.5223548689139,680.8338453885768,0.008072763681411743,775.0609345739701,699.362344920412,0.10139468312263489,776.1045763108614,694.8921757958801,0.17058777809143066,684.2157508192884,979.9810539559926,0.2603999376296997,1004.5792368913858,1479.8936388108614,0.03539353609085083,622.4683257256554,1004.3905079588015,0.01208043098449707,466.4821804775281,1993.7912570224719,0.5038862228393555,509.4057964653558,1189.9999268492509,0.5381044745445251,532.9826486423221,1197.2111276919477,0.023231565952301025,1173.5680009363296,1905.3122073970037,0.10414943099021912,379.6934983614233,1839.2167017790264,0.33010703325271606,747.2295616807116,565.8069990636704,0.19193020462989807,774.245084269663,590.2747176381087,0.009370386600494385,839.6011821161048,1887.159849016854,0.018101513385772705,544.7825228230338,1165.5511177434457
14,0.15700006134369793,0.0040662288665771484,777.9942064606741,712.9366368211611,0.0019828975200653076,797.4933432818352,683.3380149812734,0.014000922441482544,776.1803604868915,693.4241134129213,0.010690569877624512,578.0969101123596,1655.6726942883895,0.07699254155158997,775.1926059222847,698.9723051264045,0.10724455118179321,981.9553195224719,1522.5517907303372,0.3023165762424469,1009.6632139513108,1543.2309222846443,0.015299558639526367,603.3592286985019,1011.5185363998128,0.007896482944488525,468.71708216292143,1976.5297284644196,0.6316585540771484,508.69096734550567,1185.8947799625469,0.6578965783119202,520.0810510299626,1230.456168071161,0.030076324939727783,366.8958479634832,1690.8677141853934,0.12885785102844238,381.0946278089888,1852.1399520131088,0.4178246855735779,748.885548338015,566.1182555009364,0.21701470017433167,770.661648525281,583.2845417837079,0.016305536031723022,429.204924508427,1901.6036107209738,0.02887648344039917,536.8488851825844,1166.108819054307
15,0.15678520413006053,0.001889050006866455,771.196965706929,717.0090121722847,0.0012608170509338379,670.6104430009364,861.7232121956929,0.0055182576179504395,775.2926029962548,699.5586815308989,0.01001596450805664,1041.2593632958801,1174.08671289794,0.06603485345840454,774.6353435159176,700.9787570224719,0.14389115571975708,679.8958333333333,940.549142673221,0.19355055689811707,996.5351416198503,1483.6875292602997,0.021612048149108887,615.0526685393259,1007.5589595037453,0.008610635995864868,464.37287862827714,1982.549303604869,0.6826822757720947,519.932262406367,1205.1454236891386,0.6927754878997803,515.4697009597379,1208.0865227059926,0.02538001537322998,1172.9487066947565,1902.6085557116105,0.11346632242202759,405.31579178370794,1851.956489934457,0.4435054659843445,751.3581899578653,561.1067708333334,0.22388818860054016,770.0444025046818,576.1750570575842,0.01013287901878357,473.1988822565544,1895.8944873595506,0.021134495735168457,537.1022793773409,1172.6916549625469
16,0.14780358356588028,0.0015005767345428467,841.2201544943821,1935.5511177434457,0.0012471973896026611,772.8157186329588,702.583903909176,0.004356682300567627,773.5517614700375,705.9163594335206,0.0078057050704956055,551.713044241573,1617.8221558988764,0.06701815128326416,337.3590385065544,1102.5741748595506,0.12238743901252747,1008.616719335206,1510.7634012172284,0.21464571356773376,1002.6599075374531,1481.3712839419477,0.018866777420043945,652.0295675327716,931.0918480805244,0.008619934320449829,326.69139161985026,1935.9126287453184,0.6348472833633423,508.7416608146068,1214.9267029494383,0.594009518623352,512.7940660112359,1209.4279611423221,0.01757374405860901,1174.859696863296,1905.4988881086142,0.13509643077850342,401.7449379681648,1846.5651334269664,0.4265463054180145,754.6396594101125,561.8307072214419,0.2322143018245697,767.5452071629213,570.4678356156368,0.010526895523071289,479.63446570692884,1892.4692766853934,0.015398263931274414,534.4201340121723,1174.3499092930713
17,0.15693060440175674,0.001785963773727417,800.9860720973784,652.4095125234082,0.001667410135269165,774.2870727996255,701.0522003745318,0.005325287580490112,772.5708099250937,704.3087985720974,0.013458877801895142,566.0494206460675,1649.40235838015,0.04819077253341675,775.1771711142324,702.7684632490636,0.11333537101745605,1003.4417427434457,1500.7664735486892,0.2479727566242218,1003.9570166198503,1486.7534234550562,0.008302092552185059,609.3421553136704,1017.6122863998128,0.007897645235061646,460.5967638108615,1978.5115285580525,0.6233119368553162,501.32468691479403,1212.5149959035582,0.6830489039421082,512.503438085206,1211.2957192181648,0.023261308670043945,1171.4298045411986,1904.4446395131088,0.13110002875328064,407.0581694756554,1648.0577013108614,0.44722816348075867,745.9765625,553.6963073501873,0.2774272859096527,766.9683403558054,576.6322126638577,0.015414685010910034,480.2691947565544,1795.791637406367,0.019091784954071045,535.5327569054307,1161.7545938670412
18,0.15846189681221456,0.0022740960121154785,771.9875790028091,724.3361569522472,0.0021574199199676514,661.5515273876406,867.8316654962547,0.007057785987854004,774.3651246488764,703.3029026217229,0.016902506351470947,565.9737096207865,1652.5040964419477,0.0827653706073761,776.307423338015,702.0534146769663,0.08722478151321411,1000.5359023876406,1503.2667661516855,0.29664257168769836,1012.6117743445693,1527.0676790730338,0.008207440376281738,613.5876784878278,1012.9094247425094,0.006811738014221191,465.5770131086142,1973.5969686329588,0.6377105116844177,521.1592930711611,1202.8639249765918,0.7220187783241272,498.36654377340824,1213.7633134363296,0.024115949869155884,1174.1599367977528,1902.1877926029963,0.10012635588645935,382.55625292602997,1850.1268433988764,0.4008748531341553,743.1113939606741,561.5643653441011,0.2656741142272949,766.136250585206,574.6887069873595,0.014872938394546509,470.4971324906368,1811.8773408239701,0.01841503381729126,532.2933491338952,1161.4236598782772
19,0.15252668542020462,0.006192892789840698,782.2994206460673,705.7792749297753,0.002345830202102661,784.2349163155432,687.8352498829588,0.017105787992477417,783.0624561095506,687.9999853698503,0.012708544731140137,548.2884187734082,1656.8700257490636,0.13353264331817627,782.8383222144196,692.7770218867041,0.09732094407081604,670.9310627340824,976.9883836610487,0.23420262336730957,1022.7263284176031,1541.75547167603,0.014458626508712769,610.206724016854,1010.714536516854,0.0047293007373809814,454.6836961610487,1982.8161575374534,0.656273365020752,521.7321365870787,1213.3654465121724,0.6815540790557861,514.8005910580524,1217.1652621722847,0.024187535047531128,821.4836434925094,1878.613208099251,0.11765599250793457,420.5519955524345,1637.0157420411986,0.34758156538009644,745.7939050795881,557.4596939372659,0.20910301804542542,767.450550093633,576.6451603464419,0.01954767107963562,755.1464477996255,777.6683930243446,0.014453232288360596,517.1937909644195,1777.5637874531835
20,0.17018160048653097,0.019934028387069702,784.6264191245318,694.7107619382023,0.004503726959228516,787.759612008427,679.3268668071162,0.04282793402671814,785.5481185627341,679.3274520131087,0.03205835819244385,574.0708391853933,1658.2901743913858,0.1679093837738037,783.477659761236,688.3285053838952,0.1588389277458191,685.9662482443821,983.6811651451311,0.25035881996154785,1018.6582689606741,1541.0463483146068,0.016720503568649292,612.9316625702247,1011.3703329822098,0.013340145349502563,475.859301849251,1972.9746020599252,0.7430887818336487,524.6112769194757,1206.5717901451312,0.6515582203865051,518.6305448267791,1230.2936271067417,0.022867679595947266,829.2409878277153,1874.213922050562,0.11299681663513184,401.71245903558054,1623.4473022003747,0.3933596611022949,746.7817327949438,561.194844335206,0.22594350576400757,767.5640800561798,587.2220637289327,0.01192241907119751,856.5744967228466,1886.3086669007491,0.024858295917510986,529.4234989466293,1249.3767556179776
21,0.16813630040954142,0.01751619577407837,785.0957543305244,694.2314782303371,0.0035649538040161133,786.6345534878278,677.8120610955057,0.03401628136634827,784.5848694990636,677.6630530196629,0.025471746921539307,572.0906484082398,1666.8283298220974,0.16502821445465088,782.4479166666667,687.5491573033709,0.08879950642585754,682.730936914794,988.3952188670412,0.2661242187023163,1016.305155664794,1515.9666139981273,0.017338424921035767,613.0752574906367,1009.195780664794,0.0075807273387908936,921.4549683988764,1893.414384363296,0.7483864426612854,511.5388723080524,1204.3385709269664,0.7201395034790039,513.3503043071162,1203.4070692883895,0.030613481998443604,845.6311446629213,1878.006788389513,0.07133939862251282,706.7746371722847,1952.9517790262173,0.38889557123184204,745.9531542602997,558.7886235955057,0.2331145703792572,777.1321980337079,590.8619718515918,0.011842012405395508,430.93640273876406,1899.2825374531835,0.028545856475830078,511.1241075608615,1177.0457338483147
22,0.15776805141392877,0.016168951988220215,785.9510328885767,693.5380822799626,0.00507161021232605,787.3261938202247,675.9424011001873,0.023916274309158325,783.760387406367,676.7375497425094,0.02428796887397766,574.4902855805244,1665.4539735486892,0.06472322344779968,780.9085323033707,687.1558988764045,0.17914649844169617,683.4862915496255,993.956724016854,0.25897789001464844,1013.4828534644196,1507.8985252808989,0.024977266788482666,623.314460440075,1008.1761323735956,0.004850149154663086,918.8924976591761,1901.315396769663,0.5599206686019897,515.0662745786517,1212.5269926264045,0.7194653749465942,520.9561534410112,1187.9339302434457,0.022305667400360107,1173.7084503745318,1898.057116104869,0.11384415626525879,409.9030021067416,1848.765946863296,0.39920827746391296,753.41094627809,562.0307013693821,0.2325882613658905,741.2036955758426,569.0638898642322,0.013377726078033447,465.5480454119851,1810.6441654962548,0.019226908683776855,519.2678341526217,1245.9528616573034
23,0.17712802045485554,0.016970396041870117,787.8509772940076,690.9442298689139,0.007164686918258667,789.7139805711611,678.2519165496254,0.028752058744430542,786.117816596442,679.3523232677903,0.05322086811065674,570.200945107678,1660.4804541198503,0.0906878411769867,784.4703154260301,693.097422167603,0.16738873720169067,690.7459181882023,998.4962400514981,0.3730870485305786,997.3934925093633,1484.1647647471912,0.0296747088432312,623.277665613296,1004.5344686329588,0.005400955677032471,303.1957367743446,1927.1703827247193,0.7248724102973938,522.2647471910112,1211.5505032771537,0.5405230522155762,526.0161370552435,1207.6487886235955,0.026337921619415283,1174.7245142790264,1898.1988822565543,0.09224173426628113,403.320239349251,1852.1172752808989,0.41878533363342285,755.2705846207866,549.5219598548689,0.3967328667640686,780.4038652855807,586.519304482678,0.009587258100509644,433.0083977059926,1910.5404377340824,0.029748469591140747,522.5503277153558,1241.6940250468165
24,0.16800300864612355,0.0076673030853271484,782.6144809222847,699.9042456694757,0.005066931247711182,670.9419621956929,862.7697068117977,0.013928085565567017,780.7600362827716,684.672504096442,0.008636146783828735,582.5460849719101,1653.9075667134832,0.07173463702201843,331.9373975889513,1076.4217579588014,0.14756104350090027,976.55079588015,1472.7443235018727,0.33429253101348877,998.475245786517,1479.9616690074906,0.015202581882476807,627.9671406835207,1008.5572477762173,0.005247741937637329,442.92120201310865,1926.817649812734,0.7815445065498352,522.7370084269663,1207.2480688202247,0.5841188430786133,526.7431091994382,1209.4919680477528,0.021357178688049316,1171.9008953651685,1896.0456168071162,0.1088792085647583,401.6642526919476,1623.925708099251,0.4189230501651764,757.0292749297753,546.9855673572098,0.29269129037857056,775.6398496020599,590.4256642088015,0.010004132986068726,459.7269282537453,1922.8738003277153,0.029195934534072876,521.4190513810862,1231.672811329588
25,0.17305171840331135,0.00194549560546875,788.7478786282772,708.108906835206,0.004196107387542725,674.0127574906367,871.1586347144195,0.004346311092376709,783.7479517790262,690.967418656367,0.0027032792568206787,1038.9944698033707,1182.4134626638577,0.04579797387123108,332.25399403089887,1070.235618562734,0.2741067409515381,679.0798367275281,985.127501755618,0.3335801362991333,997.2831811797753,1486.0816069756554,0.02317368984222412,620.2569785814608,1007.7550766619851,0.006882131099700928,441.7474982443821,1926.0451779026218,0.7038516998291016,519.8009568117977,1210.3075257490636,0.6497824788093567,522.5661282771536,1209.5202042368915,0.03406357765197754,394.6823062968165,1728.798279494382,0.06721267104148865,408.90032478932585,1833.5816069756554,0.5031751990318298,760.6283649344571,541.8712693117977,0.22759968042373657,753.0394136235955,531.2821863295881,0.017055213451385498,431.02469569288394,1905.8551322565543,0.042406827211380005,524.0100509129214,1243.086961610487
26,0.1438707832027884,0.0018913745880126953,785.8044387874531,712.6913623595506,0.0013772547245025635,669.9629125702247,866.3604576310862,0.003798931837081909,783.029465121723,692.5442562031835,0.005956858396530151,791.8809252106741,841.1709971910112,0.034697771072387695,334.0065396769663,1063.070941596442,0.10130992531776428,676.0646360018727,977.9340033941947,0.23033073544502258,1013.710791198502,1509.2433286516855,0.015685468912124634,608.7067679073034,1007.6083362593633,0.01194027066230774,468.65541608146066,2008.4619323501872,0.6290813684463501,522.5966321395132,1207.316172167603,0.47838065028190613,528.5007753979401,1203.2192913155432,0.03207528591156006,369.4976006554307,1620.1871196161048,0.126949280500412,400.7315806413858,1851.6845154494383,0.4607522487640381,737.9419036750937,545.644458099251,0.2796052098274231,739.9584503745318,556.0289750117041,0.010388702154159546,464.7101767322098,1934.642731741573,0.021581977605819702,523.5955787687266,1250.4688963014983
27,0.13410820855813868,0.00039005279541015625,-456.68030013752343,1935.0005852059926,0.00188368558883667,670.5547752808989,878.3425503277153,0.0005766451358795166,510.37475128745325,1604.5030138108614,0.006127506494522095,550.7928078183521,1625.5136645599252,0.031950026750564575,328.9538711376405,1101.919621956929,0.08861896395683289,665.3525866104869,973.2001258192885,0.16078495979309082,1018.3658122659176,1509.8959796348315,0.009793013334274292,597.1437558520599,1013.1061271067416,0.016302406787872314,474.6762347846442,2013.781015917603,0.538536787033081,526.2500731507491,1227.5248712546818,0.5405306816101074,527.4167544475656,1213.6625117041199,0.04942736029624939,361.20113529962555,1668.2315074906367,0.12253087759017944,401.676176264045,1853.7369791666667,0.4685184359550476,757.6711727528091,531.8517380617977,0.21468544006347656,734.5512201544943,550.475626170412,0.014256775379180908,468.7513167134832,1924.933140215356,0.014925926923751831,523.8170792368915,1263.3393316947565
28,0.16347380420740912,0.00045055150985717773,-9.788045704588,1953.2015156835207,0.0032446086406707764,687.4373098080525,878.5888488998128,0.0003070831298828125,-5.861203768726568,1959.51486423221,0.007037103176116943,583.8248332162922,1659.5221793071162,0.05437743663787842,334.6964975421348,1064.8302171114233,0.24016258120536804,667.8433696161048,974.6532654494382,0.1609889566898346,1001.7376228932585,1475.6337780898878,0.01122698187828064,602.5955348782771,1018.3219949672285,0.012327581644058228,472.0535609784645,1995.3518551029963,0.6365475654602051,532.7618065308989,1205.3735808754682,0.6398966908454895,528.8370493913858,1209.0708391853932,0.027361571788787842,393.88686505149815,1648.2287277621724,0.11585685610771179,405.4437324438203,1847.5162394662923,0.5334215760231018,763.7342725889514,535.1913623595506,0.2944148778915405,738.1550649578653,552.9143258426966,0.025833934545516968,468.51379623127343,1905.362827715356,0.015598714351654053,455.03247893258435,1905.4500234082398
